v_cost,loss,tpr,fpr,p_fake,log10_lambda,loss_aversion
2.953882750123739548e-02,2.534975908696651459e+00,7.526186426170170529e-01,2.908496692962944663e-01,7.662650003097951634e-01,6.482321843504905701e-01,2.180509520694613457e+00
5.042482018750160666e-01,2.693092009052634239e+00,8.274103498645126731e-01,2.493302989285439419e-01,4.109678913839160952e-01,-1.786803096532821655e+00,2.192512506619095802e+00
9.966255693323909925e-01,2.693092009052634239e+00,8.274103498645126731e-01,2.493302989285439419e-01,4.109678913839160952e-01,-1.786803096532821655e+00,2.192512506619095802e+00
5.042482018750160666e-01,2.762575279921293259e+00,8.274103498645126731e-01,2.493302989285439419e-01,4.109678913839160952e-01,-1.786803096532821655e+00,2.192512506619095802e+00
5.042482018750160666e-01,2.693092009052634239e+00,8.877094116434454119e-01,2.493302989285439419e-01,4.109678913839160952e-01,-1.786803096532821655e+00,2.192512506619095802e+00
5.042482018750160666e-01,2.693092009052634239e+00,8.274103498645126731e-01,2.862061103340238777e-01,4.109678913839160952e-01,-1.786803096532821655e+00,2.192512506619095802e+00
5.042482018750160666e-01,2.693092009052634239e+00,8.274103498645126731e-01,2.493302989285439419e-01,7.206867455504833986e-01,-1.786803096532821655e+00,2.192512506619095802e+00
5.042482018750160666e-01,2.693092009052634239e+00,8.274103498645126731e-01,2.493302989285439419e-01,4.109678913839160952e-01,-1.665548481047153473e+00,2.192512506619095802e+00
5.042482018750160666e-01,2.693092009052634239e+00,8.274103498645126731e-01,2.493302989285439419e-01,4.109678913839160952e-01,-1.786803096532821655e+00,2.282609120011329651e+00
5.042482018750160666e-01,2.762575279921293259e+00,8.877094116434454119e-01,2.862061103340238777e-01,7.206867455504833986e-01,-1.665548481047153473e+00,2.282609120011329651e+00
9.966255693323909925e-01,2.693092009052634239e+00,8.877094116434454119e-01,2.862061103340238777e-01,7.206867455504833986e-01,-1.665548481047153473e+00,2.282609120011329651e+00
9.966255693323909925e-01,2.762575279921293259e+00,8.274103498645126731e-01,2.862061103340238777e-01,7.206867455504833986e-01,-1.665548481047153473e+00,2.282609120011329651e+00
9.966255693323909925e-01,2.762575279921293259e+00,8.877094116434454119e-01,2.493302989285439419e-01,7.206867455504833986e-01,-1.665548481047153473e+00,2.282609120011329651e+00
9.966255693323909925e-01,2.762575279921293259e+00,8.877094116434454119e-01,2.862061103340238777e-01,4.109678913839160952e-01,-1.665548481047153473e+00,2.282609120011329651e+00
9.966255693323909925e-01,2.762575279921293259e+00,8.877094116434454119e-01,2.862061103340238777e-01,7.206867455504833986e-01,-1.786803096532821655e+00,2.282609120011329651e+00
9.966255693323909925e-01,2.762575279921293259e+00,8.877094116434454119e-01,2.862061103340238777e-01,7.206867455504833986e-01,-1.665548481047153473e+00,2.192512506619095802e+00
9.966255693323909925e-01,2.762575279921293259e+00,8.877094116434454119e-01,2.862061103340238777e-01,7.206867455504833986e-01,-1.665548481047153473e+00,2.282609120011329651e+00
6.310232739802450475e-01,1.929660210385918617e+00,7.787397473864257069e-01,1.299135104380547967e-01,7.692264650017023309e-01,9.360890574753284454e-01,1.247284078970551491e+00
6.923571873456239867e-02,1.929660210385918617e+00,7.787397473864257069e-01,1.299135104380547967e-01,7.692264650017023309e-01,9.360890574753284454e-01,1.247284078970551491e+00
6.310232739802450475e-01,1.757876388728618622e+00,7.787397473864257069e-01,1.299135104380547967e-01,7.692264650017023309e-01,9.360890574753284454e-01,1.247284078970551491e+00
6.310232739802450475e-01,1.929660210385918617e+00,7.753605284728110059e-01,1.299135104380547967e-01,7.692264650017023309e-01,9.360890574753284454e-01,1.247284078970551491e+00
6.310232739802450475e-01,1.929660210385918617e+00,7.787397473864257069e-01,1.370788135286420684e-01,7.692264650017023309e-01,9.360890574753284454e-01,1.247284078970551491e+00
6.310232739802450475e-01,1.929660210385918617e+00,7.787397473864257069e-01,1.299135104380547967e-01,3.105871560983359259e-01,9.360890574753284454e-01,1.247284078970551491e+00
6.310232739802450475e-01,1.929660210385918617e+00,7.787397473864257069e-01,1.299135104380547967e-01,7.692264650017023309e-01,1.141448773443698883e+00,1.247284078970551491e+00
6.310232739802450475e-01,1.929660210385918617e+00,7.787397473864257069e-01,1.299135104380547967e-01,7.692264650017023309e-01,9.360890574753284454e-01,1.148989368230104446e+00
6.310232739802450475e-01,1.757876388728618622e+00,7.753605284728110059e-01,1.370788135286420684e-01,3.105871560983359259e-01,1.141448773443698883e+00,1.148989368230104446e+00
6.923571873456239867e-02,1.929660210385918617e+00,7.753605284728110059e-01,1.370788135286420684e-01,3.105871560983359259e-01,1.141448773443698883e+00,1.148989368230104446e+00
6.923571873456239867e-02,1.757876388728618622e+00,7.787397473864257069e-01,1.370788135286420684e-01,3.105871560983359259e-01,1.141448773443698883e+00,1.148989368230104446e+00
6.923571873456239867e-02,1.757876388728618622e+00,7.753605284728110059e-01,1.299135104380547967e-01,3.105871560983359259e-01,1.141448773443698883e+00,1.148989368230104446e+00
6.923571873456239867e-02,1.757876388728618622e+00,7.753605284728110059e-01,1.370788135286420684e-01,7.692264650017023309e-01,1.141448773443698883e+00,1.148989368230104446e+00
6.923571873456239867e-02,1.757876388728618622e+00,7.753605284728110059e-01,1.370788135286420684e-01,3.105871560983359259e-01,9.360890574753284454e-01,1.148989368230104446e+00
6.923571873456239867e-02,1.757876388728618622e+00,7.753605284728110059e-01,1.370788135286420684e-01,3.105871560983359259e-01,1.141448773443698883e+00,1.247284078970551491e+00
6.923571873456239867e-02,1.757876388728618622e+00,7.753605284728110059e-01,1.370788135286420684e-01,3.105871560983359259e-01,1.141448773443698883e+00,1.148989368230104446e+00
8.239248427562415600e-01,2.036787493154406548e+00,9.203238437511026548e-01,3.466712078638374828e-01,5.272729418240487131e-01,1.461393434554338455e+00,2.963664066046476364e+00
3.203132450114935525e-01,2.036787493154406548e+00,9.203238437511026548e-01,3.466712078638374828e-01,5.272729418240487131e-01,1.461393434554338455e+00,2.963664066046476364e+00
8.239248427562415600e-01,1.014002706855535507e+00,9.203238437511026548e-01,3.466712078638374828e-01,5.272729418240487131e-01,1.461393434554338455e+00,2.963664066046476364e+00
8.239248427562415600e-01,2.036787493154406548e+00,6.907987777423113540e-01,3.466712078638374828e-01,5.272729418240487131e-01,1.461393434554338455e+00,2.963664066046476364e+00
8.239248427562415600e-01,2.036787493154406548e+00,9.203238437511026548e-01,3.417453829199075532e-02,5.272729418240487131e-01,1.461393434554338455e+00,2.963664066046476364e+00
8.239248427562415600e-01,2.036787493154406548e+00,9.203238437511026548e-01,3.466712078638374828e-01,2.147250168025493511e-01,1.461393434554338455e+00,2.963664066046476364e+00
8.239248427562415600e-01,2.036787493154406548e+00,9.203238437511026548e-01,3.466712078638374828e-01,5.272729418240487131e-01,-5.092019215226173401e-01,2.963664066046476364e+00
8.239248427562415600e-01,2.036787493154406548e+00,9.203238437511026548e-01,3.466712078638374828e-01,5.272729418240487131e-01,1.461393434554338455e+00,2.930720355361700058e+00
8.239248427562415600e-01,1.014002706855535507e+00,6.907987777423113540e-01,3.417453829199075532e-02,2.147250168025493511e-01,-5.092019215226173401e-01,2.930720355361700058e+00
3.203132450114935525e-01,2.036787493154406548e+00,6.907987777423113540e-01,3.417453829199075532e-02,2.147250168025493511e-01,-5.092019215226173401e-01,2.930720355361700058e+00
3.203132450114935525e-01,1.014002706855535507e+00,9.203238437511026548e-01,3.417453829199075532e-02,2.147250168025493511e-01,-5.092019215226173401e-01,2.930720355361700058e+00
3.203132450114935525e-01,1.014002706855535507e+00,6.907987777423113540e-01,3.466712078638374828e-01,2.147250168025493511e-01,-5.092019215226173401e-01,2.930720355361700058e+00
3.203132450114935525e-01,1.014002706855535507e+00,6.907987777423113540e-01,3.417453829199075532e-02,5.272729418240487131e-01,-5.092019215226173401e-01,2.930720355361700058e+00
3.203132450114935525e-01,1.014002706855535507e+00,6.907987777423113540e-01,3.417453829199075532e-02,2.147250168025493511e-01,1.461393434554338455e+00,2.930720355361700058e+00
3.203132450114935525e-01,1.014002706855535507e+00,6.907987777423113540e-01,3.417453829199075532e-02,2.147250168025493511e-01,-5.092019215226173401e-01,2.963664066046476364e+00
3.203132450114935525e-01,1.014002706855535507e+00,6.907987777423113540e-01,3.417453829199075532e-02,2.147250168025493511e-01,-5.092019215226173401e-01,2.930720355361700058e+00
6.076308162882924219e-02,1.335856186226010323e+00,6.766856284998357118e-01,3.333803958259522887e-02,2.116284316405653843e-01,-3.157580196857452393e-01,1.971508841961622238e+00
6.299553271476179273e-01,1.335856186226010323e+00,6.766856284998357118e-01,3.333803958259522887e-02,2.116284316405653843e-01,-3.157580196857452393e-01,1.971508841961622238e+00
6.076308162882924219e-02,2.010400988161563873e+00,6.766856284998357118e-01,3.333803958259522887e-02,2.116284316405653843e-01,-3.157580196857452393e-01,1.971508841961622238e+00
6.076308162882924219e-02,1.335856186226010323e+00,9.722473652008920553e-01,3.333803958259522887e-02,2.116284316405653843e-01,-3.157580196857452393e-01,1.971508841961622238e+00
6.076308162882924219e-02,1.335856186226010323e+00,6.766856284998357118e-01,3.664475870504975696e-01,2.116284316405653843e-01,-3.157580196857452393e-01,1.971508841961622238e+00
6.076308162882924219e-02,1.335856186226010323e+00,6.766856284998357118e-01,3.333803958259522887e-02,8.164115775376558082e-01,-3.157580196857452393e-01,1.971508841961622238e+00
6.076308162882924219e-02,1.335856186226010323e+00,6.766856284998357118e-01,3.333803958259522887e-02,2.116284316405653843e-01,4.711250215768814087e-02,1.971508841961622238e+00
6.076308162882924219e-02,1.335856186226010323e+00,6.766856284998357118e-01,3.333803958259522887e-02,2.116284316405653843e-01,-3.157580196857452393e-01,1.500954203307628632e+00
6.076308162882924219e-02,2.010400988161563873e+00,9.722473652008920553e-01,3.664475870504975696e-01,8.164115775376558082e-01,4.711250215768814087e-02,1.500954203307628632e+00
6.299553271476179273e-01,1.335856186226010323e+00,9.722473652008920553e-01,3.664475870504975696e-01,8.164115775376558082e-01,4.711250215768814087e-02,1.500954203307628632e+00
6.299553271476179273e-01,2.010400988161563873e+00,6.766856284998357118e-01,3.664475870504975696e-01,8.164115775376558082e-01,4.711250215768814087e-02,1.500954203307628632e+00
6.299553271476179273e-01,2.010400988161563873e+00,9.722473652008920553e-01,3.333803958259522887e-02,8.164115775376558082e-01,4.711250215768814087e-02,1.500954203307628632e+00
6.299553271476179273e-01,2.010400988161563873e+00,9.722473652008920553e-01,3.664475870504975696e-01,2.116284316405653843e-01,4.711250215768814087e-02,1.500954203307628632e+00
6.299553271476179273e-01,2.010400988161563873e+00,9.722473652008920553e-01,3.664475870504975696e-01,8.164115775376558082e-01,-3.157580196857452393e-01,1.500954203307628632e+00
6.299553271476179273e-01,2.010400988161563873e+00,9.722473652008920553e-01,3.664475870504975696e-01,8.164115775376558082e-01,4.711250215768814087e-02,1.971508841961622238e+00
6.299553271476179273e-01,2.010400988161563873e+00,9.722473652008920553e-01,3.664475870504975696e-01,8.164115775376558082e-01,4.711250215768814087e-02,1.500954203307628632e+00
2.546944601647555539e-01,2.355988895520567894e+00,7.204634849075227665e-01,6.061009460128843895e-02,8.136120922863483707e-02,-1.037129536271095276e+00,2.565871967002749443e+00
4.663463918492197768e-01,2.355988895520567894e+00,7.204634849075227665e-01,6.061009460128843895e-02,8.136120922863483707e-02,-1.037129536271095276e+00,2.565871967002749443e+00
2.546944601647555539e-01,1.370654992759227753e+00,7.204634849075227665e-01,6.061009460128843895e-02,8.136120922863483707e-02,-1.037129536271095276e+00,2.565871967002749443e+00
2.546944601647555539e-01,2.355988895520567894e+00,7.369976236671209602e-01,6.061009460128843895e-02,8.136120922863483707e-02,-1.037129536271095276e+00,2.565871967002749443e+00
2.546944601647555539e-01,2.355988895520567894e+00,7.204634849075227665e-01,8.239554861560463572e-02,8.136120922863483707e-02,-1.037129536271095276e+00,2.565871967002749443e+00
2.546944601647555539e-01,2.355988895520567894e+00,7.204634849075227665e-01,6.061009460128843895e-02,8.840467023663222124e-01,-1.037129536271095276e+00,2.565871967002749443e+00
2.546944601647555539e-01,2.355988895520567894e+00,7.204634849075227665e-01,6.061009460128843895e-02,8.136120922863483707e-02,-4.533264525234699249e-01,2.565871967002749443e+00
2.546944601647555539e-01,2.355988895520567894e+00,7.204634849075227665e-01,6.061009460128843895e-02,8.136120922863483707e-02,-1.037129536271095276e+00,1.457260956987738609e+00
2.546944601647555539e-01,1.370654992759227753e+00,7.369976236671209602e-01,8.239554861560463572e-02,8.840467023663222124e-01,-4.533264525234699249e-01,1.457260956987738609e+00
4.663463918492197768e-01,2.355988895520567894e+00,7.369976236671209602e-01,8.239554861560463572e-02,8.840467023663222124e-01,-4.533264525234699249e-01,1.457260956987738609e+00
4.663463918492197768e-01,1.370654992759227753e+00,7.204634849075227665e-01,8.239554861560463572e-02,8.840467023663222124e-01,-4.533264525234699249e-01,1.457260956987738609e+00
4.663463918492197768e-01,1.370654992759227753e+00,7.369976236671209602e-01,6.061009460128843895e-02,8.840467023663222124e-01,-4.533264525234699249e-01,1.457260956987738609e+00
4.663463918492197768e-01,1.370654992759227753e+00,7.369976236671209602e-01,8.239554861560463572e-02,8.136120922863483707e-02,-4.533264525234699249e-01,1.457260956987738609e+00
4.663463918492197768e-01,1.370654992759227753e+00,7.369976236671209602e-01,8.239554861560463572e-02,8.840467023663222124e-01,-1.037129536271095276e+00,1.457260956987738609e+00
4.663463918492197768e-01,1.370654992759227753e+00,7.369976236671209602e-01,8.239554861560463572e-02,8.840467023663222124e-01,-4.533264525234699249e-01,2.565871967002749443e+00
4.663463918492197768e-01,1.370654992759227753e+00,7.369976236671209602e-01,8.239554861560463572e-02,8.840467023663222124e-01,-4.533264525234699249e-01,1.457260956987738609e+00
8.767032210715115514e-01,1.030065232887864113e+00,8.666437373030930758e-01,3.795748992264271204e-01,6.224322979338466899e-01,1.847109235823154449e-01,1.620521647855639458e+00
5.299084716476499812e-01,1.030065232887864113e+00,8.666437373030930758e-01,3.795748992264271204e-01,6.224322979338466899e-01,1.847109235823154449e-01,1.620521647855639458e+00
8.767032210715115514e-01,2.374499510973691940e+00,8.666437373030930758e-01,3.795748992264271204e-01,6.224322979338466899e-01,1.847109235823154449e-01,1.620521647855639458e+00
8.767032210715115514e-01,1.030065232887864113e+00,8.287776496075093258e-01,3.795748992264271204e-01,6.224322979338466899e-01,1.847109235823154449e-01,1.620521647855639458e+00
8.767032210715115514e-01,1.030065232887864113e+00,8.666437373030930758e-01,3.171804992295801928e-01,6.224322979338466899e-01,1.847109235823154449e-01,1.620521647855639458e+00
8.767032210715115514e-01,1.030065232887864113e+00,8.666437373030930758e-01,3.795748992264271204e-01,1.410753115080297104e-01,1.847109235823154449e-01,1.620521647855639458e+00
8.767032210715115514e-01,1.030065232887864113e+00,8.666437373030930758e-01,3.795748992264271204e-01,6.224322979338466899e-01,9.779308997094631195e-01,1.620521647855639458e+00
8.767032210715115514e-01,1.030065232887864113e+00,8.666437373030930758e-01,3.795748992264271204e-01,6.224322979338466899e-01,1.847109235823154449e-01,2.107211427763104439e+00
8.767032210715115514e-01,2.374499510973691940e+00,8.287776496075093258e-01,3.171804992295801928e-01,1.410753115080297104e-01,9.779308997094631195e-01,2.107211427763104439e+00
5.299084716476499812e-01,1.030065232887864113e+00,8.287776496075093258e-01,3.171804992295801928e-01,1.410753115080297104e-01,9.779308997094631195e-01,2.107211427763104439e+00
5.299084716476499812e-01,2.374499510973691940e+00,8.666437373030930758e-01,3.171804992295801928e-01,1.410753115080297104e-01,9.779308997094631195e-01,2.107211427763104439e+00
